Rapid Ronin Transactions,Fast Ronin Transactions,Standard Ronin Transactions,Slow Ronin Transactions,Rapid Deposit ETH,Fast Deposit ETH,Standard Deposit ETH,Slow Deposit ETH,Rapid Withdraw ETH,Fast Withdraw ETH,Standard Withdraw ETH,Slow Withdraw ETH,Rapid Deposit AXS,Fast Deposit AXS,Standard Deposit AXS,Slow Deposit AXS,Rapid Withdraw AXS,Fast Withdraw AXS,Standard Withdraw AXS,Slow Withdraw AXS,Rapid Deposit SLP,Fast Deposit SLP,Standard Deposit SLP,Slow Deposit SLP,Rapid Withdraw SLP,Fast Withdraw SLP,Standard Withdraw SLP,Slow Withdraw SLP,Rapid Ethereum: Send ETH,Fast Ethereum: Send ETH,Standard Ethereum: Send ETH,Slow Ethereum: Send ETH,Rapid Ethereum: Send AXS,Fast Ethereum: Send AXS,Standard Ethereum: Send AXS,Slow Ethereum: Send AXS,Rapid Ethereum: Send SLP,Fast Ethereum: Send SLP,Standard Ethereum: Send SLP,Slow Ethereum: Send SLP,DT_HR
$0,$0,$0,$0,$40.54,$30.19,$29.66,$29.66,$51.25,$38.17,$37.5,$37.5,$35.98,$26.79,$26.32,$26.32,$45.55,$33.93,$33.33,$33.33,$35.97,$26.79,$26.32,$26.32,$47.64,$35.48,$34.86,$34.86,$5.2,$3.87,$3.8,$3.8,$8.81,$6.56,$6.44,$6.44,$9.18,$6.84,$6.72,$6.72,24/08/2021 12:37:00
$0,$0,$0,$0,$43.65,$31.24,$30.42,$30.42,$55.18,$39.49,$38.46,$38.46,$38.74,$27.72,$27,$27,$49.05,$35.1,$34.19,$34.19,$38.73,$27.72,$26.99,$26.99,$51.3,$36.71,$35.75,$35.75,$5.6,$4.01,$3.9,$3.9,$9.48,$6.78,$6.61,$6.61,$9.89,$7.08,$6.89,$6.89,24/08/2021 12:38:06
$0,$0,$0,$0,$50.22,$37.53,$36.7,$36.7,$63.47,$47.44,$46.39,$46.39,$44.56,$33.3,$32.57,$32.57,$56.42,$42.17,$41.24,$41.24,$44.55,$33.3,$32.56,$32.56,$59.01,$44.1,$43.13,$43.13,$6.44,$4.81,$4.71,$4.71,$10.91,$8.15,$7.97,$7.97,$11.38,$8.5,$8.31,$8.31,24/08/2021 12:39:11
$0,$0,$0,$0,$43.99,$35.81,$35.02,$35.02,$55.61,$45.27,$44.27,$44.27,$39.04,$31.78,$31.08,$31.08,$49.43,$40.24,$39.35,$39.35,$39.03,$31.77,$31.07,$31.07,$51.7,$42.09,$41.16,$41.16,$5.64,$4.59,$4.49,$4.49,$9.55,$7.78,$7.61,$7.61,$9.97,$8.11,$7.93,$7.93,24/08/2021 12:41:58
$0,$0,$0,$0,$36.39,$34.76,$34.23,$34.23,$46,$43.94,$43.27,$43.27,$32.3,$30.85,$30.38,$30.38,$40.89,$39.06,$38.46,$38.46,$32.29,$30.84,$30.37,$30.37,$42.77,$40.85,$40.23,$40.23,$4.67,$4.46,$4.39,$4.39,$7.9,$7.55,$7.43,$7.43,$8.25,$7.87,$7.76,$7.76,24/08/2021 12:43:04
$0,$0,$0,$0,$46.59,$35.27,$34.74,$34.74,$58.89,$44.58,$43.91,$43.91,$41.34,$31.3,$30.83,$30.83,$52.35,$39.63,$39.03,$39.03,$41.33,$31.29,$30.82,$30.82,$54.75,$41.44,$40.82,$40.82,$5.97,$4.52,$4.46,$4.46,$10.12,$7.66,$7.55,$7.55,$10.55,$7.99,$7.87,$7.87,24/08/2021 12:44:09
$0,$0,$0,$0,$51.06,$42.78,$42.25,$42.25,$64.54,$54.07,$53.4,$53.4,$45.31,$37.96,$37.49,$37.49,$57.38,$48.07,$47.47,$47.47,$45.3,$37.95,$37.48,$37.48,$60.01,$50.27,$49.65,$49.65,$6.55,$5.49,$5.42,$5.42,$11.09,$9.29,$9.18,$9.18,$11.57,$9.69,$9.57,$9.57,24/08/2021 12:45:14
$0,$0,$0,$0,$42.01,$38.02,$37.49,$37.49,$53.1,$48.06,$47.39,$47.39,$37.28,$33.74,$33.27,$33.27,$47.2,$42.72,$42.13,$42.13,$37.27,$33.73,$33.26,$33.26,$49.37,$44.68,$44.06,$44.06,$5.39,$4.88,$4.81,$4.81,$9.12,$8.26,$8.14,$8.14,$9.52,$8.61,$8.49,$8.49,24/08/2021 12:46:19
$0,$0,$0,$0,$51.23,$42.63,$41.71,$41.71,$64.76,$53.88,$52.72,$52.72,$45.46,$37.83,$37.01,$37.01,$57.56,$47.89,$46.86,$46.86,$45.45,$37.82,$37,$37,$60.2,$50.09,$49.01,$49.01,$6.57,$5.47,$5.35,$5.35,$11.13,$9.26,$9.06,$9.06,$11.61,$9.66,$9.45,$9.45,24/08/2021 12:47:24
$0,$0,$0,$0,$44.39,$40.06,$39.53,$39.53,$56.11,$50.63,$49.96,$49.96,$39.39,$35.55,$35.08,$35.08,$49.88,$45.01,$44.42,$44.42,$39.38,$35.54,$35.07,$35.07,$52.16,$47.07,$46.45,$46.45,$5.69,$5.14,$5.07,$5.07,$9.64,$8.7,$8.59,$8.59,$10.06,$9.07,$8.96,$8.96,24/08/2021 12:48:33
$0,$0,$0,$0,$54.91,$51.05,$50.52,$50.52,$69.41,$64.53,$63.86,$63.86,$48.73,$45.3,$44.84,$44.84,$61.7,$57.36,$56.77,$56.77,$48.72,$45.29,$44.82,$44.82,$64.53,$59.99,$59.37,$59.37,$7.04,$6.55,$6.48,$6.48,$11.93,$11.09,$10.97,$10.97,$12.44,$11.57,$11.45,$11.45,24/08/2021 12:49:38
$0,$0,$0,$0,$45.83,$39.54,$37.43,$37.43,$57.93,$49.98,$47.31,$47.31,$40.67,$35.09,$33.22,$33.22,$51.49,$44.43,$42.06,$42.06,$40.66,$35.08,$33.21,$33.21,$53.85,$46.47,$43.99,$43.99,$5.88,$5.07,$4.8,$4.8,$9.95,$8.59,$8.13,$8.13,$10.38,$8.96,$8.48,$8.48,24/08/2021 12:50:43
$0,$0,$0,$0,$53.72,$41.66,$41.13,$41.13,$67.9,$52.66,$51.99,$51.99,$47.67,$36.97,$36.5,$36.5,$60.36,$46.81,$46.22,$46.22,$47.66,$36.96,$36.49,$36.49,$63.13,$48.95,$48.33,$48.33,$6.89,$5.34,$5.27,$5.27,$11.67,$9.05,$8.93,$8.93,$12.17,$9.44,$9.32,$9.32,24/08/2021 12:51:49
$0,$0,$0,$0,$54.81,$46.88,$46.06,$46.06,$69.28,$59.25,$58.22,$58.22,$48.64,$41.6,$40.87,$40.87,$61.59,$52.67,$51.75,$51.75,$48.63,$41.59,$40.86,$40.86,$64.41,$55.08,$54.13,$54.13,$7.03,$6.01,$5.91,$5.91,$11.9,$10.18,$10,$10,$12.42,$10.62,$10.43,$10.43,24/08/2021 12:52:54
$0,$0,$0,$0,$57.51,$48.97,$48.44,$48.44,$72.69,$61.9,$61.23,$61.23,$51.03,$43.45,$42.99,$42.99,$64.61,$55.02,$54.43,$54.43,$51.02,$43.44,$42.98,$42.98,$67.58,$57.54,$56.92,$56.92,$7.37,$6.28,$6.21,$6.21,$12.49,$10.64,$10.52,$10.52,$13.03,$11.09,$10.97,$10.97,24/08/2021 12:53:59
$0,$0,$0,$0,$62.57,$53.89,$53.37,$53.37,$79.08,$68.12,$67.46,$67.46,$55.52,$47.83,$47.36,$47.36,$70.3,$60.56,$59.97,$59.97,$55.51,$47.81,$47.35,$47.35,$73.52,$63.33,$62.71,$62.71,$8.02,$6.91,$6.84,$6.84,$13.59,$11.71,$11.59,$11.59,$14.17,$12.21,$12.09,$12.09,24/08/2021 12:55:05
$0,$0,$0,$0,$62.38,$48.34,$47.82,$47.82,$78.84,$61.11,$60.44,$60.44,$55.35,$42.9,$42.43,$42.43,$70.09,$54.32,$53.73,$53.73,$55.34,$42.89,$42.42,$42.42,$73.3,$56.81,$56.19,$56.19,$8,$6.2,$6.13,$6.13,$13.55,$10.5,$10.39,$10.39,$14.13,$10.95,$10.83,$10.83,24/08/2021 12:56:10
$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,24/08/2021 12:57:16
$0,$0,$0,$0,$55.37,$48.8,$48.28,$48.28,$69.99,$61.69,$61.02,$61.02,$49.14,$43.31,$42.84,$42.84,$62.22,$54.84,$54.25,$54.25,$49.12,$43.3,$42.83,$42.83,$65.07,$57.35,$56.73,$56.73,$7.1,$6.26,$6.19,$6.19,$12.03,$10.6,$10.49,$10.49,$12.54,$11.06,$10.94,$10.94,24/08/2021 12:58:21
$0,$0,$0,$0,$60.43,$48.49,$47.97,$47.97,$76.38,$61.29,$60.63,$60.63,$53.62,$43.03,$42.57,$42.57,$67.9,$54.49,$53.9,$53.9,$53.61,$43.02,$42.55,$42.55,$71.01,$56.98,$56.37,$56.37,$7.75,$6.22,$6.15,$6.15,$13.12,$10.53,$10.42,$10.42,$13.69,$10.99,$10.87,$10.87,24/08/2021 12:59:27
$0,$0,$0,$0,$54.78,$49.85,$48.28,$48.28,$69.24,$63.01,$61.02,$61.02,$48.61,$44.24,$42.84,$42.84,$61.55,$56.01,$54.24,$54.24,$48.6,$44.23,$42.83,$42.83,$64.37,$58.58,$56.73,$56.73,$7.03,$6.39,$6.19,$6.19,$11.9,$10.83,$10.48,$10.48,$12.41,$11.29,$10.94,$10.94,24/08/2021 13:00:33
$0,$0,$0,$0,$47.14,$45.04,$44.52,$44.52,$59.59,$56.93,$56.27,$56.27,$41.84,$39.97,$39.51,$39.51,$52.97,$50.61,$50.02,$50.02,$41.83,$39.96,$39.5,$39.5,$55.4,$52.93,$52.31,$52.31,$6.05,$5.78,$5.71,$5.71,$10.24,$9.78,$9.67,$9.67,$10.68,$10.2,$10.09,$10.09,24/08/2021 13:01:38
$0,$0,$0,$0,$67.21,$63.88,$63.35,$63.35,$84.95,$80.74,$80.08,$80.08,$59.64,$56.69,$56.22,$56.22,$75.51,$71.77,$71.18,$71.18,$59.62,$56.67,$56.21,$56.21,$78.97,$75.06,$74.45,$74.45,$8.62,$8.19,$8.12,$8.12,$14.6,$13.87,$13.76,$13.76,$15.23,$14.47,$14.35,$14.35,24/08/2021 13:02:43
$0,$0,$0,$0,$68.43,$53.28,$51.71,$51.71,$86.49,$67.35,$65.36,$65.36,$60.72,$47.28,$45.89,$45.89,$76.89,$59.87,$58.11,$58.11,$60.71,$47.27,$45.88,$45.88,$80.41,$62.61,$60.77,$60.77,$8.78,$6.83,$6.63,$6.63,$14.86,$11.57,$11.23,$11.23,$15.5,$12.07,$11.72,$11.72,24/08/2021 13:03:49
$0,$0,$0,$0,$87.5,$70.39,$69.86,$69.86,$110.6,$88.97,$88.31,$88.31,$77.65,$62.46,$62,$62,$98.32,$79.09,$78.5,$78.5,$77.63,$62.45,$61.98,$61.98,$102.82,$82.71,$82.1,$82.1,$11.22,$9.03,$8.96,$8.96,$19,$15.29,$15.17,$15.17,$19.82,$15.95,$15.83,$15.83,24/08/2021 13:04:55
$0,$0,$0,$0,$78.54,$64.08,$63.56,$63.56,$99.27,$81,$80.34,$80.34,$69.69,$56.87,$56.4,$56.4,$88.24,$72,$71.42,$71.42,$69.68,$56.85,$56.39,$56.39,$92.29,$75.3,$74.69,$74.69,$10.07,$8.22,$8.15,$8.15,$17.06,$13.92,$13.8,$13.8,$17.79,$14.52,$14.4,$14.4,24/08/2021 13:06:00
$0,$0,$0,$0,$80.61,$71.22,$70.7,$70.7,$101.89,$90.03,$89.37,$89.37,$71.54,$63.21,$62.74,$62.74,$90.58,$80.03,$79.44,$79.44,$71.52,$63.19,$62.73,$62.73,$94.73,$83.7,$83.08,$83.08,$10.34,$9.13,$9.07,$9.07,$17.51,$15.47,$15.36,$15.36,$18.26,$16.14,$16.02,$16.02,24/08/2021 13:07:06
$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,24/08/2021 13:08:11
$0,$0,$0,$0,$79.36,$69.7,$69.18,$69.18,$100.31,$88.1,$87.44,$87.44,$70.42,$61.85,$61.39,$61.39,$89.17,$78.32,$77.73,$77.73,$70.41,$61.84,$61.37,$61.37,$93.26,$81.91,$81.29,$81.29,$10.18,$8.94,$8.87,$8.87,$17.24,$15.14,$15.02,$15.02,$17.98,$15.79,$15.67,$15.67,24/08/2021 13:09:17
$0,$0,$0,$0,$82.26,$75.14,$74.61,$74.61,$103.98,$94.97,$94.31,$94.31,$73,$66.68,$66.21,$66.21,$92.43,$84.42,$83.84,$83.84,$72.98,$66.66,$66.2,$66.2,$96.66,$88.29,$87.68,$87.68,$10.55,$9.64,$9.57,$9.57,$17.87,$16.32,$16.21,$16.21,$18.64,$17.02,$16.9,$16.9,24/08/2021 13:10:23
$0,$0,$0,$0,$105.15,$81.2,$80.68,$80.68,$132.9,$102.64,$101.98,$101.98,$93.31,$72.06,$71.6,$71.6,$118.14,$91.24,$90.65,$90.65,$93.28,$72.04,$71.58,$71.58,$123.56,$95.42,$94.81,$94.81,$13.48,$10.41,$10.35,$10.35,$22.84,$17.64,$17.52,$17.52,$23.82,$18.4,$18.28,$18.28,24/08/2021 13:11:29
$0,$0,$0,$0,$105.16,$81.52,$80.48,$80.48,$132.92,$103.04,$101.73,$101.73,$93.32,$72.34,$71.42,$71.42,$118.15,$91.6,$90.43,$90.43,$93.29,$72.33,$71.4,$71.4,$123.57,$95.8,$94.58,$94.58,$13.49,$10.45,$10.32,$10.32,$22.84,$17.71,$17.48,$17.48,$23.82,$18.47,$18.23,$18.23,24/08/2021 13:12:34
$0,$0,$0,$0,$112.47,$94.32,$93.8,$93.8,$142.17,$119.22,$118.56,$118.56,$99.81,$83.7,$83.24,$83.24,$126.38,$105.98,$105.4,$105.4,$99.78,$83.68,$83.22,$83.22,$132.17,$110.84,$110.23,$110.23,$14.42,$12.1,$12.03,$12.03,$24.43,$20.49,$20.37,$20.37,$25.48,$21.37,$21.25,$21.25,24/08/2021 13:13:40
$0,$0,$0,$0,$89.43,$79.72,$79.2,$79.2,$113.04,$100.77,$100.11,$100.11,$79.36,$70.75,$70.28,$70.28,$100.49,$89.58,$88.99,$88.99,$79.34,$70.73,$70.27,$70.27,$105.09,$93.68,$93.07,$93.07,$11.47,$10.22,$10.16,$10.16,$19.42,$17.31,$17.2,$17.2,$20.26,$18.06,$17.94,$17.94,24/08/2021 13:14:46
$0,$0,$0,$0,$103.62,$81.94,$81.42,$81.42,$130.97,$103.57,$102.92,$102.92,$91.95,$72.71,$72.25,$72.25,$116.42,$92.07,$91.49,$91.49,$91.93,$72.7,$72.24,$72.24,$121.76,$96.29,$95.68,$95.68,$13.29,$10.51,$10.44,$10.44,$22.5,$17.8,$17.68,$17.68,$23.47,$18.56,$18.45,$18.45,24/08/2021 13:15:51
$0,$0,$0,$0,$99.01,$78.55,$78.03,$78.03,$125.15,$99.29,$98.63,$98.63,$87.86,$69.71,$69.25,$69.25,$111.25,$88.26,$87.68,$87.68,$87.84,$69.69,$69.23,$69.23,$116.35,$92.31,$91.7,$91.7,$12.7,$10.07,$10.01,$10.01,$21.5,$17.06,$16.95,$16.95,$22.43,$17.8,$17.68,$17.68,24/08/2021 13:16:57
$0,$0,$0,$0,$106.99,$83.68,$83.16,$83.16,$135.24,$105.77,$105.12,$105.12,$94.94,$74.26,$73.8,$73.8,$120.22,$94.02,$93.44,$93.44,$94.92,$74.24,$73.78,$73.78,$125.73,$98.33,$97.73,$97.73,$13.72,$10.73,$10.67,$10.67,$23.24,$18.17,$18.06,$18.06,$24.24,$18.96,$18.84,$18.84,24/08/2021 13:18:02
$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,24/08/2021 13:19:12
$0,$0,$0,$0,$95.48,$86.45,$85.65,$85.65,$120.69,$109.27,$108.26,$108.26,$84.73,$76.72,$76.01,$76.01,$107.29,$97.14,$96.24,$96.24,$84.71,$76.7,$75.99,$75.99,$112.21,$101.59,$100.65,$100.65,$12.25,$11.09,$10.98,$10.98,$20.74,$18.78,$18.6,$18.6,$21.63,$19.59,$19.4,$19.4,24/08/2021 13:20:17
$0,$0,$0,$0,$78.95,$75.97,$75.46,$75.46,$99.79,$96.03,$95.38,$95.38,$70.06,$67.42,$66.96,$66.96,$88.7,$85.36,$84.78,$84.78,$70.04,$67.4,$66.94,$66.94,$92.77,$89.28,$88.67,$88.67,$10.12,$9.74,$9.68,$9.68,$17.15,$16.5,$16.39,$16.39,$17.88,$17.21,$17.09,$17.09,24/08/2021 13:21:23
$0,$0,$0,$0,$112.48,$85.65,$85.14,$85.14,$142.18,$108.26,$107.61,$107.61,$99.82,$76.01,$75.55,$75.55,$126.39,$96.24,$95.66,$95.66,$99.79,$75.99,$75.53,$75.53,$132.18,$100.65,$100.05,$100.05,$14.43,$10.98,$10.92,$10.92,$24.43,$18.6,$18.49,$18.49,$25.48,$19.4,$19.29,$19.29,24/08/2021 13:22:29
$0,$0,$0,$0,$78.95,$71.67,$71.15,$71.15,$99.79,$90.58,$89.93,$89.93,$70.06,$63.6,$63.14,$63.14,$88.7,$80.52,$79.94,$79.94,$70.04,$63.58,$63.12,$63.12,$92.77,$84.22,$83.61,$83.61,$10.12,$9.19,$9.12,$9.12,$17.15,$15.57,$15.45,$15.45,$17.88,$16.24,$16.12,$16.12,24/08/2021 13:23:35
$0,$0,$0,$0,$96.54,$69.69,$69.18,$69.18,$122.03,$88.09,$87.44,$87.44,$85.67,$61.85,$61.39,$61.39,$108.48,$78.31,$77.73,$77.73,$85.65,$61.83,$61.37,$61.37,$113.45,$81.9,$81.29,$81.29,$12.38,$8.94,$8.87,$8.87,$20.97,$15.14,$15.02,$15.02,$21.87,$15.79,$15.67,$15.67,24/08/2021 13:24:41
$0,$0,$0,$0,$99.16,$59.26,$58.74,$58.74,$125.33,$74.9,$74.25,$74.25,$87.99,$52.59,$52.13,$52.13,$111.41,$66.58,$66,$66,$87.97,$52.57,$52.12,$52.12,$116.52,$69.64,$69.03,$69.03,$12.72,$7.6,$7.53,$7.53,$21.54,$12.87,$12.76,$12.76,$22.46,$13.42,$13.31,$13.31,24/08/2021 13:25:47
$0,$0,$0,$0,$95.51,$70.73,$70.21,$70.21,$120.72,$89.4,$88.75,$88.75,$84.76,$62.77,$62.31,$62.31,$107.32,$79.47,$78.89,$78.89,$84.74,$62.75,$62.29,$62.29,$112.24,$83.12,$82.51,$82.51,$12.25,$9.07,$9,$9,$20.74,$15.36,$15.25,$15.25,$21.64,$16.02,$15.91,$15.91,24/08/2021 13:26:53
$0,$0,$0,$0,$97.96,$75.6,$68.15,$68.15,$123.82,$95.55,$86.14,$86.14,$86.93,$67.08,$60.48,$60.48,$110.07,$84.94,$76.57,$76.57,$86.91,$67.07,$60.46,$60.46,$115.12,$88.83,$80.08,$80.08,$12.56,$9.69,$8.74,$8.74,$21.28,$16.42,$14.8,$14.8,$22.19,$17.13,$15.44,$15.44,24/08/2021 13:27:59
$0,$0,$0,$0,$129.58,$113.55,$113.03,$113.03,$163.79,$143.53,$142.87,$142.87,$114.99,$100.76,$100.31,$100.31,$145.6,$127.59,$127.01,$127.01,$114.97,$100.74,$100.28,$100.28,$152.28,$133.43,$132.83,$132.83,$16.62,$14.56,$14.5,$14.5,$28.14,$24.66,$24.55,$24.55,$29.36,$25.72,$25.61,$25.61,24/08/2021 13:29:05
$0,$0,$0,$0,$124.11,$88.92,$88.41,$88.41,$156.87,$112.4,$111.75,$111.75,$110.13,$78.91,$78.45,$78.45,$139.45,$99.92,$99.34,$99.34,$110.11,$78.89,$78.43,$78.43,$145.84,$104.5,$103.89,$103.89,$15.92,$11.4,$11.34,$11.34,$26.95,$19.31,$19.2,$19.2,$28.12,$20.15,$20.03,$20.03,24/08/2021 13:30:11
$0,$0,$0,$0,$99.33,$72.79,$72.28,$72.28,$125.56,$92.01,$91.36,$91.36,$88.15,$64.6,$64.14,$64.14,$111.61,$81.79,$81.21,$81.21,$88.13,$64.58,$64.12,$64.12,$116.73,$85.54,$84.94,$84.94,$12.74,$9.34,$9.27,$9.27,$21.57,$15.81,$15.7,$15.7,$22.5,$16.49,$16.37,$16.37,24/08/2021 13:31:17
$0,$0,$0,$0,$88.36,$56.9,$56.38,$56.38,$111.68,$71.91,$71.26,$71.26,$78.41,$50.49,$50.03,$50.03,$99.28,$63.93,$63.35,$63.35,$78.39,$50.48,$50.02,$50.02,$103.83,$66.86,$66.25,$66.25,$11.33,$7.3,$7.23,$7.23,$19.19,$12.36,$12.25,$12.25,$20.02,$12.89,$12.77,$12.77,24/08/2021 13:32:23
$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,$NaN,24/08/2021 13:33:29
$0,$0,$0,$0,$99.52,$71.69,$71.17,$71.17,$125.79,$90.62,$89.96,$89.96,$88.31,$63.62,$63.16,$63.16,$111.82,$80.55,$79.97,$79.97,$88.29,$63.6,$63.14,$63.14,$116.95,$84.24,$83.64,$83.64,$12.76,$9.19,$9.13,$9.13,$21.61,$15.57,$15.46,$15.46,$22.55,$16.24,$16.12,$16.12,24/08/2021 13:34:35
$0,$0,$0,$0,$111.53,$63.06,$62.54,$62.54,$140.98,$79.71,$79.05,$79.05,$98.98,$55.96,$55.5,$55.5,$125.32,$70.86,$70.27,$70.27,$98.95,$55.95,$55.49,$55.49,$131.07,$74.11,$73.5,$73.5,$14.3,$8.09,$8.02,$8.02,$24.22,$13.7,$13.58,$13.58,$25.27,$14.29,$14.17,$14.17,24/08/2021 13:35:41
$0,$0,$0,$0,$98.48,$66.18,$65.65,$65.65,$124.48,$83.65,$82.99,$82.99,$87.39,$58.73,$58.26,$58.26,$110.66,$74.36,$73.77,$73.77,$87.37,$58.71,$58.25,$58.25,$115.73,$77.76,$77.15,$77.15,$12.63,$8.49,$8.42,$8.42,$21.39,$14.37,$14.26,$14.26,$22.31,$14.99,$14.87,$14.87,24/08/2021 13:36:47
$0,$0,$0,$0,$84.39,$54.65,$53.14,$53.14,$106.67,$69.08,$67.16,$67.16,$74.89,$48.5,$47.15,$47.15,$94.82,$61.41,$59.7,$59.7,$74.87,$48.49,$47.14,$47.14,$99.17,$64.22,$62.44,$62.44,$10.82,$7.01,$6.81,$6.81,$18.33,$11.87,$11.54,$11.54,$19.12,$12.38,$12.04,$12.04,24/08/2021 13:37:52
$0,$0,$0,$0,$90.95,$78.08,$77.56,$77.56,$114.96,$98.7,$98.04,$98.04,$80.71,$69.29,$68.83,$68.83,$102.19,$87.73,$87.15,$87.15,$80.69,$69.27,$68.81,$68.81,$106.87,$91.76,$91.14,$91.14,$11.66,$10.01,$9.95,$9.95,$19.75,$16.96,$16.85,$16.85,$20.6,$17.69,$17.57,$17.57,24/08/2021 13:38:59
$0,$0,$0,$0,$102.62,$71.37,$70.85,$70.85,$129.71,$90.21,$89.55,$89.55,$91.07,$63.33,$62.87,$62.87,$115.31,$80.19,$79.6,$79.6,$91.04,$63.32,$62.85,$62.85,$120.59,$83.86,$83.25,$83.25,$13.16,$9.15,$9.09,$9.09,$22.29,$15.5,$15.39,$15.39,$23.25,$16.17,$16.05,$16.05,24/08/2021 13:40:05
$0,$0,$0,$0,$96.26,$60.95,$60.43,$60.43,$121.67,$77.04,$76.38,$76.38,$85.42,$54.09,$53.62,$53.62,$108.16,$68.48,$67.9,$67.9,$85.4,$54.07,$53.61,$53.61,$113.12,$71.62,$71.01,$71.01,$12.34,$7.82,$7.75,$7.75,$20.91,$13.24,$13.12,$13.12,$21.81,$13.81,$13.69,$13.69,24/08/2021 13:41:11
$0,$0,$0,$0,$65.5,$54.58,$54.06,$54.06,$82.79,$68.99,$68.33,$68.33,$58.12,$48.43,$47.97,$47.97,$73.59,$61.33,$60.74,$60.74,$58.11,$48.42,$47.96,$47.96,$76.97,$64.14,$63.53,$63.53,$8.4,$7,$6.93,$6.93,$14.23,$11.85,$11.74,$11.74,$14.84,$12.36,$12.25,$12.25,24/08/2021 13:42:17
$0,$0,$0,$0,$76.9,$51.96,$50.92,$50.92,$97.2,$65.67,$64.36,$64.36,$68.24,$46.11,$45.18,$45.18,$86.4,$58.38,$57.21,$57.21,$68.22,$46.1,$45.17,$45.17,$90.36,$61.06,$59.83,$59.83,$9.86,$6.66,$6.53,$6.53,$16.7,$11.28,$11.06,$11.06,$17.42,$11.77,$11.54,$11.54,24/08/2021 13:43:23
$0,$0,$0,$0,$65.6,$52.46,$51.94,$51.94,$82.92,$66.31,$65.66,$65.66,$58.22,$46.56,$46.1,$46.1,$73.71,$58.95,$58.37,$58.37,$58.2,$46.55,$46.08,$46.08,$77.09,$61.65,$61.04,$61.04,$8.41,$6.73,$6.66,$6.66,$14.25,$11.39,$11.28,$11.28,$14.86,$11.89,$11.77,$11.77,24/08/2021 13:44:29
$0,$0,$0,$0,$73.05,$55.08,$54.56,$54.56,$92.34,$69.62,$68.96,$68.96,$64.83,$48.88,$48.41,$48.41,$82.08,$61.88,$61.3,$61.3,$64.81,$48.86,$48.4,$48.4,$85.85,$64.72,$64.11,$64.11,$9.37,$7.06,$7,$7,$15.87,$11.96,$11.85,$11.85,$16.55,$12.48,$12.36,$12.36,24/08/2021 13:45:35
$0,$0,$0,$0,$75.51,$45.03,$44.51,$44.51,$95.45,$56.91,$56.26,$56.26,$67.01,$39.96,$39.5,$39.5,$84.85,$50.59,$50.01,$50.01,$66.99,$39.95,$39.49,$39.49,$88.74,$52.91,$52.3,$52.3,$9.68,$5.77,$5.71,$5.71,$16.4,$9.78,$9.67,$9.67,$17.11,$10.2,$10.08,$10.08,24/08/2021 13:46:42
$0,$0,$0,$0,$67.75,$43.95,$38.38,$38.38,$85.64,$55.55,$48.52,$48.52,$60.13,$39,$34.06,$34.06,$76.13,$49.38,$43.13,$43.13,$60.11,$38.99,$34.05,$34.05,$79.62,$51.65,$45.1,$45.1,$8.69,$5.64,$4.92,$4.92,$14.72,$9.55,$8.34,$8.34,$15.35,$9.96,$8.7,$8.7,24/08/2021 13:47:49
$0,$0,$0,$0,$49.24,$45.63,$45.11,$45.11,$62.23,$57.67,$57.02,$57.02,$43.69,$40.49,$40.03,$40.03,$55.32,$51.27,$50.68,$50.68,$43.68,$40.48,$40.02,$40.02,$57.86,$53.62,$53.01,$53.01,$6.31,$5.85,$5.78,$5.78,$10.69,$9.91,$9.8,$9.8,$11.15,$10.34,$10.22,$10.22,24/08/2021 13:48:54
